allcode,0to12,13to18,19to25,26to40,41to60,61to90,,code,0to12,13to18,19to25,26to40,41to60,61to90,,age0to12,age13to18,age19to25,age26to40,age41to60,age61to90
E02001004,1809,704,830,1741,1909,1139,,E02000258,1168,502,757,1948,1751,954,,0.215747055,0.31344471,0.123382846,0.178364358,0.242194891,0.215135492
E02001005,1671,648,902,1895,1811,1183,,E02000259,1117,470,480,1450,1751,969,,0.199938004,0.287987271,0.057019645,0.102380226,0.242194891,0.220092531
E02001006,1766,689,814,1799,1783,1023,,E02000260,1588,618,743,2404,2201,1503,,0.345939244,0.405727924,0.120028749,0.247940189,0.38410596,0.39656312
E02001007,1513,737,748,1675,2804,2803,,E02000261,1927,779,1318,3419,2520,1399,,0.451022939,0.53381066,0.257786296,0.402807446,0.48470514,0.362194316
E02001008,2085,776,798,1821,1708,1067,,E02000262,1502,505,808,2805,2294,1195,,0.319280843,0.315831344,0.135601342,0.309124199,0.413434248,0.294778586
E02001009,1250,545,542,1338,1812,1527,,E02000263,2221,867,1023,3041,3044,1792,,0.542157471,0.603818616,0.187110685,0.345132743,0.649952696,0.492068738
E02001010,1183,480,638,1281,1510,879,,E02000264,1055,502,801,2361,2022,1411,,0.180719157,0.31344471,0.133924293,0.24137931,0.327656891,0.366159947
E02001011,1446,712,725,1851,2943,2258,,E02000265,1893,608,736,3347,2671,1410,,0.440483571,0.397772474,0.118351701,0.391821788,0.532324188,0.365829478
E02001012,1548,702,742,1449,2006,1442,,E02000266,2172,1050,1107,2796,3059,1507,,0.526968382,0.749403341,0.207235266,0.307750992,0.654683065,0.397884997
E02001013,925,473,405,1039,1703,1619,,E02000267,1484,361,482,2036,1970,936,,0.313701178,0.201272872,0.057498802,0.191791273,0.311258278,0.209187046
E02001014,1229,599,655,1566,2410,1712,,E02000268,1301,559,733,2530,2465,1551,,0.256974582,0.358790772,0.117632966,0.26716509,0.467360454,0.412425644
E02001015,1293,517,784,1571,2169,1967,,E02000269,1453,403,620,2263,2234,1197,,0.304091754,0.23468576,0.090560613,0.22642661,0.394512772,0.295439524
E02001016,1707,802,764,1630,2094,1288,,E02000270,1671,554,662,2182,1871,1031,,0.3716677,0.354813047,0.100622904,0.214067745,0.280037843,0.240581626
E02001017,1800,821,968,2095,3136,2165,,E02000271,1138,351,485,1653,1960,1113,,0.206447613,0.193317422,0.058217537,0.133353677,0.308104699,0.267680106
E02001018,1211,628,608,1369,2474,1315,,E02000272,1088,410,415,1467,1903,1270,,0.190948543,0.240254574,0.041447053,0.104974062,0.290129297,0.319563781
E08000002,31228,13623,14871,34925,51655,41172,,E02000274,2783,1139,1222,3543,3392,1538,,0.716367018,0.820206842,0.234786775,0.42172719,0.759697256,0.408129544
E02001019,1392,624,643,1730,2686,1972,,E02000275,1312,502,613,1825,1852,1317,,0.260384377,0.31344471,0.088883565,0.159597193,0.274046042,0.335095836
E02001020,766,437,298,676,1665,2021,,E02000276,1112,273,508,2107,1630,897,,0.198388097,0.131264916,0.063727839,0.202624352,0.204036582,0.196298744
E02001021,1087,586,505,1136,2600,1825,,E02006791,1017,294,502,2098,1852,926,,0.168939864,0.14797136,0.062290369,0.201251144,0.274046042,0.205882353
E02001022,1123,576,604,1279,2200,2065,,E02000313,1584,614,579,1730,1994,681,,0.344699318,0.402545744,0.080737901,0.145102228,0.318826868,0.124917383
E02001023,909,478,437,944,1601,1410,,E02000314,3698,950,1636,4613,3392,865,,1,0.669848846,0.333972209,0.584986268,0.759697256,0.185723728
E02001024,1231,630,588,1377,2410,1892,,E02000315,2262,877,704,2153,2356,1180,,0.554866708,0.611774065,0.110685194,0.209642966,0.43298644,0.289821547
E02001025,1506,580,750,1444,2017,1465,,E02000316,2122,603,1347,5127,2393,796,,0.511469312,0.393794749,0.264734068,0.663411657,0.444654683,0.162921348
E02001026,1983,652,981,2449,2210,1274,,E02000317,1945,666,848,2099,2067,893,,0.456602604,0.443914081,0.145184475,0.201403723,0.341847997,0.194976867
E02001027,1220,450,698,1673,1820,1188,,E02000318,1989,727,1161,2872,2622,1242,,0.470241785,0.492442323,0.220172496,0.319346964,0.516871649,0.310310641
E02001028,890,485,396,846,2159,2584,,E02000319,2285,681,1181,3997,2531,1068,,0.56199628,0.455847255,0.224964063,0.490997864,0.488174078,0.252808989
E02001029,1316,621,689,1539,1849,1238,,E02000320,1494,561,649,1703,1831,857,,0.316800992,0.360381862,0.097508385,0.140982606,0.267423526,0.183079974
E02001030,849,418,403,904,1911,1321,,E02000321,1592,553,727,1978,1764,895,,0.347179169,0.354017502,0.116195496,0.182941715,0.246294544,0.195637806
E02001031,1036,443,564,1211,1831,1439,,E02000323,2377,803,1074,3157,2437,998,,0.590514569,0.552903739,0.199329181,0.362831858,0.458530432,0.22967614
E02001032,1165,580,652,1379,2035,1813,,E02000324,1572,538,758,1921,1828,1095,,0.340979541,0.342084328,0.123622425,0.174244736,0.266477452,0.261731659
E02001033,1035,418,545,1189,1492,981,,E02000326,1403,406,597,2219,1808,872,,0.288592684,0.237072395,0.085050311,0.219713152,0.260170293,0.188037013
E02001034,1400,497,807,1789,2195,1491,,E02000327,1554,541,836,1949,1417,512,,0.335399876,0.344470963,0.142309535,0.178516936,0.136865342,0.069068077
E02001035,991,519,503,987,2128,2086,,E02000328,1027,339,481,1951,1664,1263,,0.172039678,0.183770883,0.057259224,0.178822093,0.214758751,0.317250496
E02001036,1379,595,654,1625,1957,1304,,E02000329,1065,475,547,1379,1844,1051,,0.183818971,0.291964996,0.073071394,0.091547147,0.271523179,0.247191011
E02001037,972,423,419,1098,2012,2074,,E02000331,1413,597,810,2341,1972,1096,,0.291692498,0.38902148,0.136080498,0.238327739,0.311888994,0.262062128
E02001038,839,333,455,1231,1539,1223,,E02000332,1296,498,582,1667,2180,1287,,0.255424675,0.31026253,0.081456636,0.135489777,0.377483444,0.325181758
E02001039,1594,718,714,1681,2154,1461,,E02000333,897,300,495,1940,1572,1215,,0.131742095,0.15274463,0.060613321,0.177143729,0.185745822,0.301387971
E02001040,829,417,414,1026,1817,1563,,E02000334,1088,475,553,1538,1857,1124,,0.190948543,0.291964996,0.074508864,0.115807141,0.275622832,0.271315268
E02001041,1280,552,644,1736,2041,1409,,E02000335,965,477,478,1331,2003,1393,,0.152820831,0.293556086,0.056540489,0.084223375,0.32166509,0.3602115
E02001042,878,370,449,1193,1873,1462,,E02000337,1392,677,713,1840,2262,1352,,0.285182889,0.452665076,0.112841399,0.161885871,0.403342794,0.34666226
E02001043,862,374,411,1028,1554,1255,,E02000339,874,423,436,1134,1802,1441,,0.124612523,0.250596659,0.046478198,0.054165395,0.258278146,0.376074025
E02001044,2696,847,648,1755,1899,1356,,E02000340,787,341,586,1343,1614,1555,,0.097644141,0.185361973,0.08241495,0.086054318,0.198990855,0.413747521
E08000003,87552,33749,91426,137746,106235,63507,,E02000341,1613,623,703,1806,2013,1266,,0.353688779,0.409705648,0.110445616,0.1566982,0.324818669,0.318241904
E02001045,1543,563,743,1609,2058,1679,,E02000342,1021,504,1388,1209,1297,991,,0.170179789,0.3150358,0.27455678,0.065608789,0.09902239,0.227362855
E02001046,2000,785,967,2210,2447,1490,,E02000343,1103,505,607,1338,1806,1452,,0.195598264,0.315831344,0.087446095,0.085291425,0.259539577,0.379709187
E02001047,1849,747,919,2106,2676,1792,,E02000344,979,462,563,1378,1784,1436,,0.15716057,0.281622912,0.076904648,0.091394568,0.252601703,0.374421679
E02001048,1677,607,755,2035,2033,1499,,E02006786,1521,559,714,1715,1947,924,,0.32517049,0.358790772,0.113080977,0.142813549,0.304005046,0.205221414
E02001049,1513,671,927,1934,2669,1991,,E02006927,1664,587,657,2161,2248,1757,,0.36949783,0.38106603,0.099425012,0.210863595,0.398927783,0.480502313
E02001050,1576,524,750,2063,1801,1074,,E02006928,1372,588,1767,3070,1479,455,,0.278983261,0.381861575,0.365356972,0.349557522,0.156417534,0.050231328
E02001051,1708,561,849,1846,2258,1424,,E02006929,1286,407,975,2893,1621,841,,0.252324861,0.23786794,0.175610925,0.322551114,0.20119836,0.177792465
E02001052,3311,1066,1356,3596,2591,1510,,E02006930,1107,241,791,2509,1414,773,,0.19683819,0.105807478,0.13152851,0.26396094,0.135919268,0.155320555
E02001053,2425,847,1026,2466,2559,1412,,E02006931,1472,447,898,3124,2074,1269,,0.309981401,0.269689737,0.157163392,0.357796765,0.344055503,0.319233311
E02001055,1765,594,860,1976,2207,1567,,E02000433,1095,415,526,1578,1929,2473,,0.193118413,0.244232299,0.068040249,0.121910284,0.298328603,0.717118308
E02001056,1825,704,742,1629,1955,1325,,E02000434,1465,608,703,2169,2251,1993,,0.307811531,0.397772474,0.110445616,0.212084223,0.399873857,0.55849306
E02001057,1269,443,1594,3475,1728,952,,E02000435,1224,594,639,1600,1910,1810,,0.233106014,0.386634845,0.095112602,0.125267013,0.292336802,0.498017184
E02001059,2251,686,1310,2984,2342,1243,,E02000436,722,417,366,840,1640,1753,,0.07749535,0.245823389,0.029707714,0.009307293,0.207190161,0.479180436
E02001061,2046,613,799,2034,2251,1454,,E02000437,1514,629,657,1842,2264,1958,,0.32300062,0.414478918,0.099425012,0.162191028,0.40397351,0.546926636
E02001062,1826,768,2619,2512,1816,788,,E02000438,1304,584,657,1568,2083,1833,,0.257904526,0.378679395,0.099425012,0.120384498,0.346893724,0.505617978
E02001063,1280,740,4486,3064,1299,443,,E02000439,1497,581,762,2297,2094,1365,,0.317730936,0.376292761,0.124580738,0.231614281,0.350362662,0.350958361
E02001064,2050,737,877,2178,2142,1175,,E02000440,1661,762,810,1954,2646,1829,,0.368567886,0.520286396,0.136080498,0.179279829,0.52444024,0.5042961
E02001065,1888,644,867,2084,2233,1325,,E02000441,998,472,430,1400,1827,1715,,0.163050217,0.289578361,0.045040728,0.094751297,0.266162094,0.466622604
E02001066,1427,891,5112,2735,1565,739,,E02000442,1638,688,869,2426,2233,1224,,0.361438314,0.46141607,0.150215621,0.251296918,0.394197414,0.304362194
E02001067,2553,902,971,2517,2204,1147,,E02000443,1907,758,883,2328,2427,1407,,0.444823311,0.517104216,0.153569717,0.236344217,0.455376853,0.36483807
E02001068,2699,1035,1121,2336,1955,1012,,E02000444,1610,645,706,2015,2254,1483,,0.352758834,0.427207637,0.111164351,0.188587122,0.400819931,0.389953734
E02001069,2148,776,2945,3249,1528,801,,E02000445,2105,774,886,2866,2557,1523,,0.506199628,0.529832936,0.154288452,0.318431492,0.496373384,0.403172505
E02001070,1303,976,4836,2289,1550,867,,E02000447,1095,548,551,1451,1892,1435,,0.193118413,0.350039777,0.074029708,0.102532804,0.28666036,0.37409121
E02001071,3316,1042,1444,3755,2652,1209,,E02000448,1120,444,373,1416,1854,1797,,0.200867948,0.267303103,0.031384763,0.097192554,0.274676758,0.493721084
E02001072,1398,512,915,3170,1992,749,,E02000449,1320,597,835,2109,2179,1377,,0.262864228,0.38902148,0.142069957,0.202929509,0.377168086,0.354923992
E02001073,1351,434,820,3289,2367,1294,,E02000451,994,450,512,1342,1864,1520,,0.161810291,0.272076372,0.064686152,0.085901739,0.277830337,0.402181097
E02001074,2112,1018,1557,2924,2644,1492,,E02000452,1669,378,668,2970,1755,1035,,0.371047737,0.214797136,0.102060374,0.334299664,0.243456323,0.241903503
E02001075,1722,540,926,2580,1874,787,,E02000453,1395,545,647,2184,2043,1220,,0.286112833,0.347653142,0.097029229,0.214372902,0.334279407,0.303040317
E02001076,824,550,7641,1559,925,575,,E02000454,1273,522,427,1235,2060,1563,,0.248295102,0.329355609,0.044321993,0.069575832,0.339640492,0.416391276
E02001077,1090,416,648,2481,1841,1068,,E02000455,1392,421,767,2793,1776,1326,,0.285182889,0.249005569,0.12577863,0.307293256,0.250078839,0.338070059
E02001078,1981,806,1229,2396,2406,1780,,E02000456,1217,493,597,1773,1883,1183,,0.230936144,0.306284805,0.085050311,0.151663106,0.283822138,0.290812954
E02001079,1466,651,2269,2097,1754,1050,,E02000457,975,479,477,1248,1788,1410,,0.155920645,0.295147176,0.05630091,0.071559353,0.253863135,0.365829478
E02001080,751,322,4914,1821,985,836,,E02000459,1679,627,713,2355,2091,1302,,0.374147551,0.412887828,0.112841399,0.240463839,0.349416588,0.330138797
E02001081,947,346,321,1921,1711,907,,E02000460,1289,634,587,1633,1657,839,,0.253254805,0.418456643,0.082654528,0.130302106,0.212551246,0.177131527
E02001082,700,253,1623,2396,1173,715,,E02000461,1039,1002,659,1890,1655,970,,0.175759454,0.711217184,0.099904169,0.1695148,0.21192053,0.220423001
E02001083,950,241,1079,3860,1327,597,,E02000462,1199,469,550,1629,1768,1140,,0.225356479,0.287191726,0.073790129,0.129691791,0.247555976,0.276602776
E02001084,1141,446,1979,2277,1677,1129,,E02000463,1593,761,743,1710,2395,1234,,0.347489151,0.519490851,0.120028749,0.142050656,0.445285399,0.307666887
E02001085,1759,761,846,1805,2054,1145,,E02006795,1439,647,570,2009,2145,1402,,0.299752015,0.428798727,0.078581696,0.187671651,0.366445916,0.363185724
E02001086,1059,389,535,2070,1559,944,,E02006882,2192,997,1299,3358,3753,2801,,0.53316801,0.707239459,0.253234308,0.393500153,0.87354147,0.825512227
E02001087,1283,381,831,3107,2298,1661,,E02000464,1270,591,574,1287,1634,1440,,0.247365158,0.38424821,0.07954001,0.077509918,0.205298013,0.375743556
E02001088,1702,649,746,2209,2108,1487,,E02000465,1684,669,773,1787,2166,1350,,0.375697458,0.446300716,0.1272161,0.153799207,0.373068433,0.346001322
E02001089,1201,544,853,1915,1990,1512,,E02000466,1516,719,753,1657,2123,1740,,0.323620583,0.486077963,0.122424533,0.133963991,0.359508042,0.474884336
E02001090,898,331,473,1669,1928,1529,,E02000467,2125,891,956,2219,2507,1444,,0.512399256,0.622911695,0.171058936,0.219713152,0.480605487,0.377065433
E02001091,1217,420,652,1990,2141,1788,,E02000468,1328,609,695,1431,2095,1863,,0.265344079,0.398568019,0.108528989,0.099481233,0.35067802,0.515532056
E02001092,1692,592,822,1946,2164,1394,,E02000469,1283,540,573,1414,1728,1383,,0.251394916,0.343675418,0.079300431,0.096887397,0.234941659,0.356906808
E02001093,1990,600,938,2605,2043,1262,,E02000470,1110,499,647,1634,2203,2151,,0.197768134,0.311058075,0.097029229,0.130454684,0.384736676,0.610707204
E02001094,2057,664,930,1999,2055,1307,,E02000471,920,553,613,999,2181,2298,,0.138871668,0.354017502,0.088883565,0.033567287,0.377798802,0.659286186
E02001095,1643,636,784,1895,2036,1355,,E02000472,1505,632,695,1780,2430,2091,,0.320210787,0.416865553,0.108528989,0.152731157,0.456322927,0.590879048
E02001096,1224,478,703,1582,2019,1417,,E02000473,1501,755,880,1899,2706,2184,,0.318970862,0.514717582,0.152850982,0.170888007,0.543361716,0.62161269
E02001097,1485,546,795,1912,2039,1350,,E02000474,1537,608,732,1953,2132,1789,,0.330130192,0.397772474,0.117393388,0.179127251,0.362346263,0.49107733
E02006902,358,256,1593,3114,857,275,,E02000475,1323,559,805,1934,2552,2391,,0.263794172,0.358790772,0.134882607,0.176228258,0.494796594,0.690019828
E02006912,172,169,4779,3609,637,438,,E02000476,1495,531,899,2725,1938,1569,,0.317110973,0.336515513,0.157402971,0.296917913,0.301166824,0.418374091
E02006913,1111,421,1287,2488,1157,533,,E02000477,1373,666,763,1762,2641,2324,,0.279293242,0.443914081,0.124820316,0.149984742,0.52286345,0.667878387
E02006914,227,558,5047,1598,522,113,,E02000478,632,459,548,779,1660,1844,,0.049597024,0.279236277,0.073310973,0,0.213497319,0.509253139
E02006915,2032,650,1102,2904,1846,597,,E02000479,1532,513,860,2297,2195,1432,,0.328580285,0.322195704,0.148059415,0.231614281,0.382213813,0.373099802
E02006916,521,176,1180,2963,870,319,,E02000480,2104,758,1043,2614,2657,1746,,0.505889647,0.517104216,0.191902252,0.279981691,0.527909177,0.476867151
E02006917,240,71,1734,2913,717,184,,E02000481,1076,595,658,1221,2124,2407,,0.187228766,0.38743039,0.09966459,0.067439731,0.3598234,0.695307336
E08000004,42383,18292,19823,44027,58925,45315,,E02000482,904,485,467,886,1825,1916,,0.133911965,0.299920446,0.053905127,0.016325908,0.265531378,0.533046927
E02001098,763,388,410,864,1657,1930,,E02000483,1016,530,687,1447,2124,2120,,0.168629882,0.335719968,0.106612362,0.10192249,0.3598234,0.600462657
E02001099,924,356,515,1083,1737,1328,,E02000484,1142,652,827,1381,2596,1770,,0.207687539,0.432776452,0.14015333,0.091852304,0.508672343,0.484798414
E02001100,792,424,412,961,1716,1733,,E02000485,1160,595,666,1596,2275,1860,,0.213267204,0.38743039,0.101581217,0.124656698,0.407442447,0.514540648
E02001101,843,406,401,896,1745,1598,,E02000486,885,510,656,1307,2190,1955,,0.128022319,0.319809069,0.099185434,0.080561489,0.380637023,0.545935228
E02001102,944,436,523,1156,1865,1152,,E02000487,986,623,572,889,2351,2381,,0.15933044,0.409705648,0.079060853,0.016783644,0.43140965,0.686715135
E02001103,680,391,358,678,1833,1603,,E02000488,926,525,652,1206,2195,2004,,0.140731556,0.331742243,0.09822712,0.065151053,0.382213813,0.562128222
E02001104,1312,596,554,1278,2018,1149,,E02000489,1285,589,754,1528,2229,1765,,0.252014879,0.38265712,0.122664111,0.114281355,0.392935982,0.483146067
E02001105,752,400,434,928,1748,1664,,E02000490,1187,630,630,1357,2084,1994,,0.221636702,0.415274463,0.092956397,0.088190418,0.347209082,0.558823529
E02001106,877,391,445,1135,1637,1531,,E02000491,1591,722,773,1745,2332,1789,,0.346869188,0.488464598,0.1272161,0.147390906,0.425417849,0.49107733
E02001107,1175,528,505,1143,1579,1306,,E02000492,858,404,627,911,1842,1807,,0.119652821,0.235481305,0.092237662,0.020140372,0.270892463,0.497025777
E02001108,1164,467,502,1093,1289,805,,E02000493,1237,480,608,1343,1662,1033,,0.237135772,0.295942721,0.087685673,0.086054318,0.214128035,0.241242564
E02001109,1210,521,704,1344,2130,1497,,E02000494,1012,421,423,1219,2191,2131,,0.167389957,0.249005569,0.04336368,0.067134574,0.380952381,0.604097819
E02001110,799,382,346,1002,2017,1804,,E02000495,1590,576,656,2416,2503,2267,,0.346559206,0.372315036,0.099185434,0.249771132,0.479344056,0.649041639
E02001111,1586,651,630,1507,1601,1156,,E02000496,1176,539,505,1480,2175,1688,,0.218226906,0.342879873,0.063009104,0.106957583,0.375906654,0.457699934
E02001112,738,399,483,901,1845,1498,,E02000497,1466,706,597,1933,2536,1926,,0.308121513,0.475735879,0.085050311,0.176075679,0.489750867,0.536351619
E02001113,2471,1044,1114,2222,1653,834,,E02000498,943,391,397,1107,1698,1518,,0.14600124,0.22513922,0.037134643,0.050045774,0.225480921,0.401520159
E02001114,1488,643,655,1675,2071,1836,,E02000499,1158,565,536,1331,2265,1953,,0.212647241,0.363564041,0.070436033,0.084223375,0.404288868,0.545274289
E02001115,940,406,498,1048,1693,1317,,E02000500,1083,532,620,1453,2241,2052,,0.189398636,0.337311058,0.090560613,0.102837962,0.396720278,0.577990747
E02001116,1747,505,628,1626,1377,880,,E02000501,1376,588,552,1654,2448,1792,,0.280223187,0.381861575,0.074269286,0.133506256,0.461999369,0.492068738
E02001117,824,433,371,878,1838,1669,,E02000502,1479,470,556,2084,2039,1586,,0.312151271,0.287987271,0.075227599,0.199115044,0.333017975,0.423992069
E02001118,875,488,410,972,1960,1586,,E02000503,1522,604,777,2190,2596,1498,,0.325480471,0.394590294,0.128174413,0.215288374,0.508672343,0.394910773
E02001119,2913,1267,1226,2647,1902,1126,,E02000504,1149,542,476,1143,2206,1905,,0.209857409,0.345266508,0.056061332,0.055538602,0.38568275,0.529411765
E02001121,1948,666,781,1751,1358,744,,E02000506,1021,556,651,1204,2392,1995,,0.170179789,0.356404137,0.097987542,0.064845896,0.444339325,0.559153999
E02001123,1451,524,581,1405,1587,1133,,E02000507,1579,611,737,1743,2100,1281,,0.343149411,0.400159109,0.118591279,0.147085749,0.352254809,0.323198942
E02001124,1175,485,512,1142,1497,1155,,E02000508,1125,721,3613,2269,1711,1223,,0.202417855,0.487669053,0.807618591,0.227342081,0.229580574,0.304031725
E02001125,1355,604,741,1688,2194,1684,,E02000509,1264,608,4416,2665,1770,1094,,0.24550527,0.397772474,1,0.287763198,0.248186692,0.26140119
E02001126,1727,640,784,1726,1908,1175,,E02000510,1373,687,940,1859,2285,1637,,0.279293242,0.460620525,0.167225683,0.164784864,0.410596026,0.440846001
